county,date,total_doses,one_dose,vaccinated,boosted
Menard,2021-02-20,487,408,79,
Menard,2021-02-21,487,408,79,
Menard,2021-02-22,485,406,79,
Menard,2021-02-23,489,408,81,
Menard,2021-02-24,486,405,81,
Menard,2021-02-25,507,426,81,
Menard,2021-02-26,585,502,83,
Menard,2021-02-27,669,514,155,
Menard,2021-02-28,670,515,155,
Menard,2021-03-01,684,516,168,
Menard,2021-03-02,730,524,206,
Menard,2021-03-03,742,530,212,
Menard,2021-03-04,753,531,222,
Menard,2021-03-05,772,533,239,
Menard,2021-03-06,795,539,256,
Menard,2021-03-07,797,540,257,
Menard,2021-03-08,800,543,257,
Menard,2021-03-09,796,541,255,
Menard,2021-03-10,890,635,347,
Menard,2021-03-11,1005,651,457,
Menard,2021-03-12,1015,658,460,
Menard,2021-03-13,1034,665,472,
Menard,2021-03-14,1036,664,475,
Menard,2021-03-15,1039,667,476,
Menard,2021-03-16,1057,683,490,
Menard,2021-03-17,1058,684,490,
Menard,2021-03-18,1073,694,495,
Menard,2021-03-19,1082,700,499,
Menard,2021-03-20,1084,701,500,
Menard,2021-03-21,1091,705,503,
Menard,2021-03-22,1095,709,504,
Menard,2021-03-23,1096,710,504,
Menard,2021-03-24,1097,711,504,
Menard,2021-03-25,1183,717,584,
Menard,2021-03-26,1192,719,591,
Menard,2021-03-27,1202,722,599,
Menard,2021-03-28,1203,722,600,
Menard,2021-03-29,1207,725,602,
Menard,2021-03-30,1215,726,608,
Menard,2021-03-31,1219,726,611,
Menard,2021-04-01,1281,773,629,
Menard,2021-04-02,1286,774,633,
Menard,2021-04-03,1286,773,634,
Menard,2021-04-04,1286,772,634,
Menard,2021-04-05,1287,773,634,
Menard,2021-04-06,1287,773,634,
Menard,2021-04-07,1290,775,637,
Menard,2021-04-08,1312,788,648,
Menard,2021-04-09,1317,788,653,
Menard,2021-04-10,1326,794,660,
Menard,2021-04-11,1327,795,661,
Menard,2021-04-12,1333,797,665,
Menard,2021-04-13,1337,797,669,
Menard,2021-04-14,1339,798,670,
Menard,2021-04-15,1366,811,684,
Menard,2021-04-16,1371,812,688,
Menard,2021-04-17,1384,814,699,
Menard,2021-04-18,1385,814,700,
Menard,2021-04-19,1382,812,699,
Menard,2021-04-20,1409,816,722,
Menard,2021-04-21,1408,815,722,
Menard,2021-04-22,1429,824,734,
Menard,2021-04-23,1427,822,734,
Menard,2021-04-24,1429,824,734,
Menard,2021-04-25,1429,824,733,
Menard,2021-04-26,1429,824,733,
Menard,2021-04-27,1431,826,733,
Menard,2021-04-28,1432,826,734,
Menard,2021-04-29,1449,829,749,
Menard,2021-04-30,1449,829,750,
Menard,2021-05-01,1452,831,752,
Menard,2021-05-02,1453,831,753,
Menard,2021-05-03,1453,831,753,
Menard,2021-05-04,1453,831,753,
Menard,2021-05-05,1454,832,753,
Menard,2021-05-06,1467,838,760,
Menard,2021-05-07,1468,839,760,
Menard,2021-05-09,1468,839,760,
Menard,2021-05-10,1469,839,761,
Menard,2021-05-11,1470,840,761,
Menard,2021-05-12,1469,839,761,
Menard,2021-05-13,1483,840,774,
Menard,2021-05-14,1484,841,774,
Menard,2021-05-15,1486,843,774,
Menard,2021-05-16,1488,844,775,
Menard,2021-05-17,1488,844,775,
Menard,2021-05-18,1490,845,776,
Menard,2021-05-19,1489,845,775,
Menard,2021-05-20,1497,848,780,
Menard,2021-05-21,1499,848,782,
Menard,2021-05-22,1499,848,782,
Menard,2021-05-23,1501,848,784,
Menard,2021-05-24,1501,848,784,
Menard,2021-05-25,1502,848,785,
Menard,2021-05-26,1503,849,786,
Menard,2021-05-27,1506,850,788,
Menard,2021-05-28,1506,850,788,
Menard,2021-05-29,1507,851,789,
Menard,2021-05-30,1507,851,789,
Menard,2021-05-31,1507,851,789,
Menard,2021-06-01,1507,851,789,
Menard,2021-06-02,1507,851,789,
Menard,2021-06-03,1518,855,796,
Menard,2021-06-04,1521,857,797,
Menard,2021-06-05,1523,859,798,
Menard,2021-06-06,1524,859,799,
Menard,2021-06-07,1524,859,799,
Menard,2021-06-08,1524,859,799,
Menard,2021-06-09,1524,859,799,
Menard,2021-06-10,1530,862,802,
Menard,2021-06-11,1533,863,804,
Menard,2021-06-12,1536,865,805,
Menard,2021-06-13,1537,865,806,
Menard,2021-06-14,1537,865,806,
Menard,2021-06-15,1538,866,807,
Menard,2021-06-16,1540,868,807,
Menard,2021-06-17,1543,870,808,
Menard,2021-06-18,1543,870,808,
Menard,2021-06-19,1545,872,808,
Menard,2021-06-20,1545,872,808,
Menard,2021-06-21,1545,872,808,
Menard,2021-06-22,1546,873,808,
Menard,2021-06-23,1547,874,808,
Menard,2021-06-24,1548,874,809,
Menard,2021-06-25,1555,879,811,
Menard,2021-06-26,1557,880,812,
Menard,2021-06-27,1557,880,812,
Menard,2021-06-28,1557,880,812,
Menard,2021-06-29,1557,880,812,
Menard,2021-06-30,1559,881,813,
Menard,2021-07-01,1565,884,816,
Menard,2021-07-02,1567,884,818,
Menard,2021-07-03,1567,884,818,
Menard,2021-07-04,1567,884,818,
Menard,2021-07-05,1567,884,818,
Menard,2021-07-06,1565,883,817,
Menard,2021-07-07,1565,883,817,
Menard,2021-07-08,1568,884,820,
Menard,2021-07-09,1568,884,820,
Menard,2021-07-10,1569,885,820,
Menard,2021-07-11,1570,886,820,
Menard,2021-07-12,1570,886,820,
Menard,2021-07-13,1572,886,822,
Menard,2021-07-14,1575,886,825,
Menard,2021-07-15,1576,886,826,
Menard,2021-07-16,1576,886,826,
Menard,2021-07-17,1582,889,829,
Menard,2021-07-18,1584,890,830,
Menard,2021-07-19,1584,890,830,
Menard,2021-07-20,1585,890,831,
Menard,2021-07-21,1585,890,831,
Menard,2021-07-22,1586,891,831,
Menard,2021-07-23,1586,891,831,
Menard,2021-07-24,1586,891,831,
Menard,2021-07-25,1588,893,831,
Menard,2021-07-26,1591,896,831,
Menard,2021-07-27,1593,898,831,
Menard,2021-07-28,1593,898,831,
Menard,2021-07-29,1610,910,836,
Menard,2021-07-30,1612,912,836,
Menard,2021-07-31,1618,918,836,
Menard,2021-08-01,1618,918,836,
Menard,2021-08-02,1619,919,836,
Menard,2021-08-03,1621,921,836,
Menard,2021-08-04,1622,922,837,
Menard,2021-08-05,1623,923,837,
Menard,2021-08-06,1626,924,840,
Menard,2021-08-07,1631,928,842,
Menard,2021-08-08,1634,931,842,
Menard,2021-08-09,1635,932,843,
Menard,2021-08-10,1641,935,847,
Menard,2021-08-11,1641,935,847,
Menard,2021-08-12,1659,952,848,
Menard,2021-08-13,1663,956,848,
Menard,2021-08-14,1668,960,849,
Menard,2021-08-15,1669,961,849,
Menard,2021-08-16,1669,961,849,
Menard,2021-08-17,1670,962,849,
Menard,2021-08-18,1673,965,849,
Menard,2021-08-19,1675,967,849,
Menard,2021-08-20,1676,968,849,
Menard,2021-08-21,1681,969,853,
Menard,2021-08-22,1722,1009,854,
Menard,2021-08-23,1724,1009,856,
Menard,2021-08-24,1727,1009,859,
Menard,2021-08-25,1733,1013,861,
Menard,2021-08-26,1755,1022,875,
Menard,2021-08-27,1758,1023,877,
Menard,2021-08-28,1761,1024,879,
Menard,2021-08-29,1765,1027,880,
Menard,2021-08-30,1766,1027,881,
Menard,2021-08-31,1770,1028,884,
Menard,2021-09-01,1775,1033,884,
Menard,2021-09-02,1784,1040,886,
Menard,2021-09-03,1785,1041,886,
Menard,2021-09-04,1793,1044,891,
Menard,2021-09-05,1795,1045,892,
Menard,2021-09-06,1796,1046,892,
Menard,2021-09-07,1796,1046,892,
Menard,2021-09-08,1798,1048,892,
Menard,2021-09-09,1815,1054,903,
Menard,2021-09-10,1815,1054,903,
Menard,2021-09-11,1821,1055,908,
Menard,2021-09-12,1823,1057,908,
Menard,2021-09-13,1823,1057,908,
Menard,2021-09-14,1823,1057,908,
Menard,2021-09-15,1827,1058,911,
Menard,2021-09-16,1834,1061,915,
Menard,2021-09-17,1834,1060,916,
Menard,2021-09-18,1869,1070,942,
Menard,2021-09-19,1872,1070,945,
Menard,2021-09-20,1872,1070,945,
Menard,2021-09-21,1873,1070,946,
Menard,2021-09-22,1874,1071,946,
Menard,2021-09-23,1890,1072,960,
Menard,2021-09-24,1894,1072,964,
Menard,2021-09-27,1918,1073,964,
Menard,2021-09-28,1920,1073,965,
Menard,2021-09-29,1921,1073,965,
Menard,2021-09-30,1940,1076,976,
Menard,2021-10-01,1944,1077,979,
Menard,2021-10-02,1946,1074,979,
Menard,2021-10-03,1949,1075,979,
Menard,2021-10-04,1949,1075,979,
Menard,2021-10-05,1955,1078,981,
Menard,2021-10-07,1979,1083,994,
Menard,2021-10-08,1981,1084,994,
Menard,2021-10-09,1982,1084,995,
Menard,2021-10-10,1988,1087,998,
Menard,2021-10-11,1988,1087,998,
Menard,2021-10-12,1989,1088,999,
Menard,2021-10-13,1987,1087,998,
Menard,2021-10-14,1999,1095,1004,
Menard,2021-10-15,2003,1095,1004,
Menard,2021-10-16,2004,1094,1005,
Menard,2021-10-17,2004,1094,1005,
Menard,2021-10-18,2004,1094,1005,
Menard,2021-10-19,2006,1095,1006,
Menard,2021-10-20,2012,1096,1009,
Menard,2021-10-21,2019,1099,1010,
Menard,2021-10-22,2017,1098,1009,
Menard,2021-10-23,2021,1100,1010,
Menard,2021-10-24,2022,1100,1011,
Menard,2021-10-25,2022,1100,1011,
Menard,2021-10-26,2030,1104,1015,
Menard,2021-10-27,2033,1104,1016,
Menard,2021-10-28,2094,1105,1020,
Menard,2021-10-29,2103,1105,1024,
Menard,2021-10-30,2115,1107,1026,
Menard,2021-10-31,2112,1105,1023,
Menard,2021-11-01,2110,1104,1022,
Menard,2021-11-02,2112,1105,1022,
Menard,2021-11-03,2116,1105,1023,
Menard,2021-11-04,2190,1108,1029,
Menard,2021-11-05,2197,1108,1029,
Menard,2021-11-06,2204,1109,1030,
Menard,2021-11-07,2210,1111,1032,
Menard,2021-11-08,2210,1111,1032,
Menard,2021-11-09,2215,1114,1034,
Menard,2021-11-10,2215,1114,1034,
Menard,2021-11-11,2273,1119,1043,
Menard,2021-11-12,2273,1118,1042,
Menard,2021-11-13,2279,1117,1041,
Menard,2021-11-14,2281,1119,1041,
Menard,2021-11-15,2283,1120,1042,
Menard,2021-11-16,2283,1120,1042,
Menard,2021-11-17,2285,1120,1043,
Menard,2021-11-18,2304,1121,1049,
Menard,2021-11-19,2305,1122,1050,
Menard,2021-11-20,2307,1122,1051,
Menard,2021-11-21,2311,1124,1051,
Menard,2021-11-22,2312,1124,1051,
Menard,2021-11-23,2315,1126,1053,
Menard,2021-11-24,2321,1126,1053,
Menard,2021-11-29,2346,1137,1059,
Menard,2021-11-30,2367,1147,1065,
Menard,2021-12-01,2368,1147,1065,
Menard,2021-12-02,2398,1151,1074,
Menard,2021-12-03,2403,1152,1075,
Menard,2021-12-04,2411,1152,1076,
Menard,2021-12-05,2412,1153,1076,
Menard,2021-12-06,2412,1153,1076,
Menard,2021-12-07,2417,1153,1081,
Menard,2021-12-08,2425,1156,1083,
Menard,2021-12-09,2453,1163,1092,
Menard,2021-12-10,2457,1165,1093,
Menard,2021-12-11,2445,1158,1085,
Menard,2021-12-12,2471,1167,1097,
Menard,2021-12-13,2464,1163,1095,386
Menard,2021-12-14,2467,1165,1096,386
Menard,2021-12-16,2500,1173,1071,402
Menard,2021-12-17,2502,1175,1071,402
Menard,2021-12-18,2507,1177,1073,404
Menard,2021-12-19,2510,1177,1073,407
Menard,2021-12-20,2510,1177,1073,407
Menard,2021-12-21,2515,1179,1076,407
Menard,2021-12-22,2516,1179,1076,408
Menard,2021-12-23,2550,1182,1083,432
Menard,2021-12-27,2554,1183,1084,435
Menard,2021-12-28,2554,1183,1084,435
Menard,2021-12-29,2556,1184,1084,436
Menard,2021-12-30,2573,1185,1085,451
Menard,2022-01-03,2576,1185,1085,454
Menard,2022-01-04,2576,1185,1085,454
Menard,2022-01-05,2579,1185,1085,457
Menard,2022-01-06,2591,1187,1089,463
Menard,2022-01-07,2592,1187,1089,464
Menard,2022-01-08,2593,1187,1088,466
Menard,2022-01-09,2593,1187,1088,466
Menard,2022-01-10,2593,1187,1088,466
Menard,2022-01-11,2591,1186,1087,466
Menard,2022-01-12,2590,1185,1086,467
Menard,2022-01-13,2616,1192,1089,483
Menard,2022-01-14,2617,1193,1089,483
Menard,2022-01-15,2617,1193,1089,483
Menard,2022-01-16,2617,1193,1089,483
Menard,2022-01-17,2618,1194,1089,483
Menard,2022-01-18,2618,1193,1088,484
Menard,2022-01-19,2621,1194,1088,486
Menard,2022-01-20,2634,1195,1089,497
Menard,2022-01-21,2634,1195,1089,497
Menard,2022-01-22,2636,1196,1089,498
Menard,2022-01-23,2636,1196,1089,498
Menard,2022-01-24,2636,1196,1089,498
Menard,2022-01-25,2638,1198,1089,498
Menard,2022-01-26,2638,1198,1089,498
Menard,2022-01-27,2648,1199,1092,504
Menard,2022-01-28,2646,1197,1091,504
Menard,2022-01-29,2649,1198,1092,505
Menard,2022-01-30,2649,1198,1092,505
Menard,2022-01-31,2649,1198,1092,505
Menard,2022-02-01,2653,1199,1092,508
Menard,2022-02-02,2655,1200,1092,509
Menard,2022-02-03,2658,1201,1093,510
Menard,2022-02-04,2659,1202,1093,510
Menard,2022-02-05,2659,1202,1093,510
Menard,2022-02-06,2658,1201,1093,510
Menard,2022-02-07,2658,1201,1093,510
Menard,2022-02-08,2659,1202,1093,510
Menard,2022-02-09,2659,1202,1093,510
Menard,2022-02-10,2669,1203,1099,513
Menard,2022-02-11,2670,1204,1100,513
Menard,2022-02-12,2670,1204,1100,513
Menard,2022-02-13,2668,1203,1099,513
Menard,2022-02-14,2668,1203,1099,513
Menard,2022-02-15,2677,1208,1103,513
Menard,2022-02-16,2677,1208,1103,513
Menard,2022-02-17,2677,1209,1102,513
Menard,2022-02-18,2681,1212,1102,513
Menard,2022-02-19,2682,1213,1102,513
Menard,2022-02-20,2684,1213,1102,515
Menard,2022-02-21,2685,1213,1102,516
Menard,2022-02-22,2687,1213,1104,516
Menard,2022-02-23,2688,1214,1104,516
Menard,2022-02-24,2688,1214,1104,516
Menard,2022-02-25,2688,1214,1104,516
Menard,2022-02-26,2689,1214,1104,517
Menard,2022-02-27,2689,1214,1104,517
Menard,2022-02-28,2689,1214,1104,517
Menard,2022-03-01,2690,1214,1105,517
Menard,2022-03-02,2690,1214,1105,517
Menard,2022-03-03,2694,1215,1107,519
Menard,2022-03-04,2694,1215,1107,519
Menard,2022-03-05,2694,1215,1107,519
Menard,2022-03-06,2693,1214,1107,519
Menard,2022-03-07,2693,1214,1107,519
Menard,2022-03-08,2696,1215,1108,520
Menard,2022-03-09,2697,1216,1109,520
Menard,2022-03-10,2704,1217,1113,522
Menard,2022-03-11,2704,1217,1113,522
Menard,2022-03-12,2706,1217,1113,524
Menard,2022-03-13,2706,1217,1113,524
Menard,2022-03-14,2706,1217,1113,524
Menard,2022-03-15,2706,1217,1113,524
Menard,2022-03-16,2706,1217,1113,524
Menard,2022-03-17,2709,1217,1114,526
Menard,2022-03-18,2715,1218,1118,527
Menard,2022-03-19,2716,1218,1118,528
Menard,2022-03-20,2716,1218,1118,528
Menard,2022-03-21,2716,1218,1118,528
Menard,2022-03-22,2716,1218,1118,528
Midland,2020-12-24,529,529,0,
Midland,2020-12-29,578,578,0,
Midland,2020-12-30,678,678,0,
Midland,2021-01-01,858,858,0,
Midland,2021-01-02,875,875,0,
Midland,2021-01-03,886,886,0,
Midland,2021-01-05,1008,1008,0,
Midland,2021-01-06,1409,1287,122,
Midland,2021-01-07,1883,1583,300,
Midland,2021-01-08,2355,1863,492,
Midland,2021-01-09,2902,2208,694,
Midland,2021-01-10,2930,2234,696,
Midland,2021-01-11,2941,2245,696,
Midland,2021-01-12,3222,2414,808,
Midland,2021-01-13,3765,2740,1025,
Midland,2021-01-14,4162,2971,1191,
Midland,2021-01-15,4383,3103,1280,
Midland,2021-01-16,4858,3500,1358,
Midland,2021-01-17,4978,3616,1362,
Midland,2021-01-18,5165,3803,1362,
Midland,2021-01-19,5429,3873,1556,
Midland,2021-01-20,5641,3978,1663,
Midland,2021-01-21,5781,4072,1709,
Midland,2021-01-22,6068,4192,1876,
Midland,2021-01-23,6421,4537,1884,
Midland,2021-01-24,6465,4563,1902,
Midland,2021-01-25,6476,4571,1905,
Midland,2021-01-26,7206,5230,1976,
Midland,2021-01-27,7687,5673,2014,
Midland,2021-01-28,8678,6534,2144,
Midland,2021-01-29,9462,7245,2217,
Midland,2021-01-30,10370,8095,2275,
Midland,2021-01-31,10388,8107,2281,
Midland,2021-02-01,11619,9236,2383,
Midland,2021-02-03,13043,10523,2520,
Midland,2021-02-04,13882,11137,2745,
Midland,2021-02-06,16082,12912,3170,
Midland,2021-02-07,18968,15720,3248,
Midland,2021-02-08,19267,15884,3383,
Midland,2021-02-09,20404,16932,3472,
Midland,2021-02-10,21663,18066,3597,
Midland,2021-02-11,21924,18232,3692,
Midland,2021-02-12,25016,21193,3823,
Midland,2021-02-13,25230,21241,3989,
Midland,2021-02-14,26398,22290,4108,
Midland,2021-02-15,27421,22513,4908,
Midland,2021-02-16,27543,22585,4958,
Midland,2021-02-17,27655,22636,5019,
Midland,2021-02-18,28073,22710,5363,
Midland,2021-02-19,29435,23083,6352,
Midland,2021-02-20,31014,23651,7363,
Midland,2021-02-21,32342,24072,8270,
Midland,2021-02-22,32494,24159,8335,
Midland,2021-02-23,32767,24202,8565,
Midland,2021-02-24,32847,24232,8615,
Midland,2021-02-25,35714,25186,10528,
Midland,2021-02-26,36183,25418,10765,
Midland,2021-02-27,36450,25502,10948,
Midland,2021-02-28,36549,25592,10957,
Midland,2021-03-01,36866,25796,11070,
Midland,2021-03-02,37399,26257,11142,
Midland,2021-03-03,37702,26377,11325,
Midland,2021-03-04,38004,26507,11497,
Midland,2021-03-05,38236,26627,11609,
Midland,2021-03-06,39851,26945,12906,
Midland,2021-03-07,39965,27052,12913,
Midland,2021-03-08,40161,27220,12949,
Midland,2021-03-09,40461,27499,12992,
Midland,2021-03-10,40846,27722,13178,
Midland,2021-03-11,41299,28038,13393,
Midland,2021-03-12,41632,28308,13492,
Midland,2021-03-13,41911,28509,13610,
Midland,2021-03-14,42074,28629,13665,
Midland,2021-03-15,42199,28742,13685,
Midland,2021-03-16,42388,28914,13735,
Midland,2021-03-17,42734,29148,13867,
Midland,2021-03-18,43095,29327,14113,
Midland,2021-03-19,43212,29403,14165,
Midland,2021-03-20,43506,29624,14292,
Midland,2021-03-21,43638,29732,14323,
Midland,2021-03-22,43764,29840,14365,
Midland,2021-03-23,43907,29960,14429,
Midland,2021-03-24,43779,29876,14428,
Midland,2021-03-25,43991,30045,14487,
Midland,2021-03-26,44303,30206,14665,
Midland,2021-03-27,44488,30331,14759,
Midland,2021-03-28,45291,30525,15375,
Midland,2021-03-29,45905,30850,15666,
Midland,2021-03-30,46184,31057,15749,
Midland,2021-03-31,46461,31190,15918,
Midland,2021-04-01,47016,31418,16271,
Midland,2021-04-02,47568,31648,16597,
Midland,2021-04-03,47911,31781,16823,
Midland,2021-04-04,48060,31845,16912,
Midland,2021-04-05,64675,39774,25734,
Midland,2021-04-06,72261,43154,30011,
Midland,2021-04-07,73243,43423,30784,
Midland,2021-04-08,75064,44047,32081,
Midland,2021-04-09,75445,44320,32216,
Midland,2021-04-10,77069,45196,33064,
Midland,2021-04-11,77982,45584,33645,
Midland,2021-04-12,78329,45773,33834,
Midland,2021-04-13,78661,45985,33993,
Midland,2021-04-14,79465,46504,34371,
Midland,2021-04-15,80648,46929,35155,
Midland,2021-04-16,81314,47181,35577,
Midland,2021-04-17,81610,47355,35715,
Midland,2021-04-18,81780,47465,35775,
Midland,2021-04-19,82649,47729,36395,
Midland,2021-04-20,82817,47800,36493,
Midland,2021-04-21,83729,48054,37153,
Midland,2021-04-22,84211,48226,37466,
Midland,2021-04-23,84836,48436,37884,
Midland,2021-04-24,85368,48574,38278,
Midland,2021-04-25,86282,48807,38959,
Midland,2021-04-26,86458,48891,39054,
Midland,2021-04-27,86944,49129,39310,
Midland,2021-04-28,87338,49283,39563,
Midland,2021-04-29,87832,49489,39867,
Midland,2021-04-30,88790,49857,40469,
Midland,2021-05-01,89136,50005,40695,
Midland,2021-05-02,89520,50152,40942,
Midland,2021-05-03,89615,50217,40993,
Midland,2021-05-04,89739,50287,41050,
Midland,2021-05-05,90375,50627,41358,
Midland,2021-05-06,90698,50772,41551,
Midland,2021-05-07,90926,50918,41663,
Midland,2021-05-09,91544,51349,41881,
Midland,2021-05-10,92514,51682,42590,
Midland,2021-05-11,92702,51782,42696,
Midland,2021-05-12,92940,51948,42791,
Midland,2021-05-13,93106,52049,42861,
Midland,2021-05-14,93439,52224,43062,
Midland,2021-05-15,93714,52366,43202,
Midland,2021-05-16,94014,52548,43365,
Midland,2021-05-17,94316,52740,43497,
Midland,2021-05-18,94559,52857,43634,
Midland,2021-05-19,94895,53061,43775,
Midland,2021-05-20,95299,53260,44013,
Midland,2021-05-21,96384,53825,44551,
Midland,2021-05-22,96623,53972,44652,
Midland,2021-05-23,97811,54124,45698,
Midland,2021-05-24,98140,54239,45927,
Midland,2021-05-25,98633,54557,46109,
Midland,2021-05-26,98879,54712,46222,
Midland,2021-05-27,99155,54869,46360,
Midland,2021-05-28,99437,55029,46503,
Midland,2021-05-29,99899,55382,46619,
Midland,2021-05-30,100174,55535,46750,
Midland,2021-05-31,100272,55597,46788,
Midland,2021-06-01,100447,55726,46841,
Midland,2021-06-02,100571,55782,46917,
Midland,2021-06-03,100939,55933,47143,
Midland,2021-06-04,101208,56084,47280,
Midland,2021-06-05,101435,56195,47403,
Midland,2021-06-06,101850,56379,47652,
Midland,2021-06-07,102011,56455,47752,
Midland,2021-06-08,102212,56562,47854,
Midland,2021-06-09,102212,56562,47854,
Midland,2021-06-10,102951,56968,48313,
Midland,2021-06-11,103483,57098,48719,
Midland,2021-06-12,104238,57398,49195,
Midland,2021-06-13,104512,57477,49396,
Midland,2021-06-14,104591,57507,49448,
Midland,2021-06-15,104867,57615,49626,
Midland,2021-06-16,105312,57752,49946,
Midland,2021-06-17,105503,57834,50063,
Midland,2021-06-18,105844,57993,50258,
Midland,2021-06-19,106016,58075,50358,
Midland,2021-06-20,106454,58203,50674,
Midland,2021-06-21,106585,58269,50745,
Midland,2021-06-22,106722,58326,50835,
Midland,2021-06-23,106839,58388,50893,
Midland,2021-06-24,107069,58502,51017,
Midland,2021-06-25,107288,58598,51145,
Midland,2021-06-26,107519,58689,51295,
Midland,2021-06-27,107820,58791,51500,
Midland,2021-06-28,107911,58840,51550,
Midland,2021-06-29,108093,58918,51656,
Midland,2021-06-30,108262,58983,51768,
Midland,2021-07-01,108455,59085,51866,
Midland,2021-07-02,108617,59160,51960,
Midland,2021-07-03,108827,59265,52067,
Midland,2021-07-04,108979,59356,52136,
Midland,2021-07-05,109104,59434,52190,
Midland,2021-07-06,109165,59473,52223,
Midland,2021-07-07,109370,59569,52337,
Midland,2021-07-08,109543,59658,52431,
Midland,2021-07-09,109664,59708,52506,
Midland,2021-07-10,109818,59798,52584,
Midland,2021-07-11,110001,59896,52680,
Midland,2021-07-12,110142,59987,52733,
Midland,2021-07-13,110280,60066,52801,
Midland,2021-07-14,110497,60197,52894,
Midland,2021-07-15,110625,60259,52962,
Midland,2021-07-16,110767,60335,53035,
Midland,2021-07-17,111008,60492,53125,
Midland,2021-07-18,111141,60563,53187,
Midland,2021-07-19,111230,60621,53223,
Midland,2021-07-20,111393,60723,53298,
Midland,2021-07-21,111660,60915,53385,
Midland,2021-07-22,111919,61134,53434,
Midland,2021-07-23,112127,61281,53504,
Midland,2021-07-24,112493,61565,53594,
Midland,2021-07-25,112802,61778,53692,
Midland,2021-07-26,113038,61967,53749,
Midland,2021-07-27,113216,62114,53780,
Midland,2021-07-28,113477,62301,53859,
Midland,2021-07-29,113853,62597,53949,
Midland,2021-07-30,114172,62841,54030,
Midland,2021-07-31,114445,63048,54107,
